step,vehicle_count,total_waiting,avg_travel_time,strategy
2307,285,220,588.2228260869565,mapek
2308,285,220,588.8410326086956,mapek
2309,285,221,589.4592391304348,mapek
2310,285,220,588.4810298102981,mapek
2311,285,220,589.10027100271,mapek
2312,285,221,588.1283783783783,mapek
2313,284,220,588.7472972972973,mapek
2314,284,220,589.3662162162162,mapek
2315,284,221,589.9851351351351,mapek
2316,284,220,590.604054054054,mapek
2317,284,220,591.222972972973,mapek
2318,284,221,591.8418918918919,mapek
2319,284,220,592.4608108108108,mapek
2320,284,220,591.4838274932614,mapek
2321,284,221,592.1037735849056,mapek
2322,284,220,592.7237196765499,mapek
2323,284,220,593.3436657681941,mapek
2324,284,221,593.9636118598382,mapek
2325,284,220,594.5835579514825,mapek
2326,284,220,595.2035040431267,mapek
2327,284,220,595.8234501347708,mapek
2328,284,220,594.8427419354839,mapek
2329,284,220,595.4637096774194,mapek
2330,284,220,596.0846774193549,mapek
2331,284,220,596.7056451612904,mapek
2332,284,219,597.3266129032259,mapek
2333,284,218,597.9475806451613,mapek
2334,284,217,598.5685483870968,mapek
2335,284,217,599.1895161290323,mapek
2336,284,219,598.2050938337802,mapek
2337,284,219,598.8270777479893,mapek
2338,284,219,599.4490616621983,mapek
2339,284,219,600.0710455764075,mapek
2340,284,219,599.0895721925134,mapek
2341,284,219,599.7125668449198,mapek
2342,284,219,600.3355614973262,mapek
2343,284,219,600.9585561497327,mapek
2344,284,219,599.98,mapek
2345,284,219,600.604,mapek
2346,284,219,601.228,mapek
2347,284,219,601.852,mapek
2348,284,219,602.476,mapek
2349,284,220,603.1,mapek
2350,284,220,603.724,mapek
2351,284,219,604.348,mapek
2352,284,220,603.3656914893617,mapek
2353,284,219,603.9906914893617,mapek
2354,284,218,604.6156914893617,mapek
2355,284,216,605.2406914893617,mapek
2356,284,216,605.8656914893617,mapek
2357,284,216,606.4906914893617,mapek
2358,284,216,607.1156914893617,mapek
2359,284,216,607.7406914893617,mapek
2360,284,216,606.7546419098143,mapek
2361,284,216,607.3806366047745,mapek
2362,284,216,608.0066312997347,mapek
2363,284,216,608.632625994695,mapek
2364,284,216,609.2586206896551,mapek
2365,284,216,609.8846153846154,mapek
2366,284,216,610.5106100795756,mapek
2367,284,216,611.1366047745358,mapek
2368,284,216,610.1468253968254,mapek
2369,284,216,610.7738095238095,mapek
2370,284,216,609.7902374670184,mapek
2371,284,215,610.4182058047494,mapek
2372,284,216,611.0461741424803,mapek
2373,284,216,611.6741424802111,mapek
2374,284,216,612.302110817942,mapek
2375,284,216,612.9300791556728,mapek
2376,284,216,611.9460526315789,mapek
2377,284,216,612.575,mapek
2378,284,216,613.203947368421,mapek
2379,284,216,613.8328947368421,mapek
2380,284,216,614.4618421052631,mapek
2381,284,216,615.0907894736843,mapek
2382,284,216,615.7197368421052,mapek
2383,284,216,616.3486842105264,mapek
2384,284,218,615.3608923884515,mapek
2385,284,218,615.990813648294,mapek
2386,284,217,616.6207349081365,mapek
2387,284,218,617.2506561679791,mapek
2388,284,220,617.8805774278215,mapek
2389,285,221,618.510498687664,mapek
2390,285,223,619.1404199475065,mapek
2391,285,223,619.7703412073491,mapek
2392,285,223,618.7787958115183,mapek
2393,285,223,619.4096858638743,mapek
2394,285,223,620.0405759162304,mapek
2395,285,223,620.6714659685864,mapek
2396,285,223,621.3023560209424,mapek
2397,285,223,621.9332460732984,mapek
2398,285,223,622.5641361256545,mapek
2399,285,223,623.1950261780105,mapek
2400,285,223,620.58203125,mapek
2401,285,223,621.21484375,mapek
2402,285,223,621.84765625,mapek
2403,285,223,622.48046875,mapek
2404,285,223,623.11328125,mapek
2405,285,223,623.74609375,mapek
2406,285,223,624.37890625,mapek
2407,285,222,625.01171875,mapek
2408,285,223,624.0220779220779,mapek
2409,285,225,624.6558441558442,mapek
2410,285,225,625.2896103896104,mapek
2411,287,227,625.9233766233766,mapek
2412,287,230,626.5571428571428,mapek
2413,287,230,627.1909090909091,mapek
2414,287,230,627.8246753246754,mapek
2415,287,230,628.4584415584416,mapek
2416,287,230,627.4650259067357,mapek
2417,287,230,628.0997409326425,mapek
2418,287,230,628.7344559585492,mapek
2419,287,230,629.369170984456,mapek
2420,287,230,630.0038860103627,mapek
2421,287,230,630.6386010362694,mapek
2422,287,230,631.2733160621761,mapek
2423,287,230,631.9080310880829,mapek
2424,287,230,630.9108527131783,mapek
2425,287,230,631.546511627907,mapek
2426,287,230,632.1821705426356,mapek
2427,287,230,632.8178294573644,mapek
2428,287,230,633.453488372093,mapek
2429,287,230,634.0891472868217,mapek
2430,287,230,633.0914948453608,mapek
2431,287,230,633.7280927835052,mapek
2432,287,230,632.7365038560412,mapek
2433,287,230,633.3740359897172,mapek
2434,287,230,634.0115681233933,mapek
2435,287,230,634.6491002570694,mapek
2436,287,230,635.2866323907455,mapek
2437,287,230,635.9241645244216,mapek
2438,287,230,636.5616966580977,mapek
2439,287,230,637.1992287917737,mapek
2440,287,230,636.2038461538461,mapek
2441,287,230,636.8423076923077,mapek
2442,287,230,637.4807692307693,mapek
2443,287,230,638.1192307692307,mapek
2444,287,230,638.7576923076923,mapek
2445,287,230,639.3961538461539,mapek
2446,287,230,640.0346153846153,mapek
2447,287,230,640.6730769230769,mapek
2448,287,230,639.6739130434783,mapek
2449,287,230,640.3132992327365,mapek
2450,287,230,640.9526854219948,mapek
2451,287,230,641.5920716112532,mapek
2452,287,230,642.2314578005115,mapek
2453,287,230,642.8708439897698,mapek
2454,287,230,643.5102301790281,mapek
2455,287,230,644.1496163682865,mapek
2456,287,230,643.1466836734694,mapek
2457,287,230,643.7869897959183,mapek
2458,287,230,644.4272959183673,mapek
2459,287,230,645.0676020408164,mapek
2460,287,230,644.0674300254453,mapek
2461,287,230,644.7086513994911,mapek
2462,287,230,645.3498727735368,mapek
2463,287,230,645.9910941475827,mapek
2464,287,230,644.993654822335,mapek
2465,287,229,645.6357868020305,mapek
2466,287,230,646.2779187817259,mapek
2467,287,230,646.9200507614213,mapek
2468,287,230,647.5621827411168,mapek
2469,287,230,648.2043147208121,mapek
2470,287,230,648.8464467005076,mapek
2471,287,230,649.4885786802031,mapek
2472,287,230,648.4873417721519,mapek
2473,287,230,649.1303797468354,mapek
2474,287,230,649.773417721519,mapek
2475,287,230,650.4164556962025,mapek
2476,287,230,651.0594936708861,mapek
2477,287,230,651.7025316455696,mapek
2478,287,230,652.3455696202532,mapek
2479,287,230,652.9886075949368,mapek
2480,287,230,651.9835858585859,mapek
2481,287,230,652.6275252525253,mapek
2482,287,230,653.2714646464647,mapek
2483,287,230,653.915404040404,mapek
2484,287,230,654.5593434343434,mapek
2485,287,230,655.2032828282828,mapek
2486,287,230,655.8472222222222,mapek
2487,287,230,656.4911616161617,mapek
2488,287,230,655.4823677581863,mapek
2489,287,230,656.1272040302267,mapek
2490,287,230,655.1243718592965,mapek
2491,287,230,655.7701005025126,mapek
2492,287,230,656.4158291457286,mapek
2493,287,230,657.0615577889447,mapek
2494,287,230,657.7072864321608,mapek
2495,287,230,658.3530150753769,mapek
2496,287,230,657.3496240601504,mapek
2497,287,230,657.9962406015038,mapek
2498,287,230,658.6428571428571,mapek
2499,287,230,659.2894736842105,mapek
2500,287,230,659.9360902255639,mapek
2501,287,230,660.5827067669173,mapek
2502,287,230,661.2293233082706,mapek
2503,287,230,661.875939849624,mapek
2504,287,230,660.86875,mapek
2505,287,230,661.51625,mapek
2506,287,230,662.16375,mapek
2507,287,230,662.81125,mapek
2508,287,230,663.45875,mapek
2509,287,230,664.10625,mapek
2510,287,230,664.75375,mapek
2511,287,230,665.40125,mapek
2512,287,230,664.3902743142145,mapek
2513,287,230,665.0386533665835,mapek
2514,287,230,665.6870324189526,mapek
2515,287,230,666.3354114713217,mapek
2516,287,230,666.9837905236908,mapek
2517,287,230,667.6321695760598,mapek
2518,287,230,668.280548628429,mapek
2519,287,230,668.928927680798,mapek
2520,287,230,666.2593052109181,mapek
2521,287,230,666.909429280397,mapek
2522,287,230,667.559553349876,mapek
2523,287,230,668.2096774193549,mapek
2524,287,230,668.8598014888338,mapek
2525,287,230,669.5099255583126,mapek
2526,287,230,670.1600496277915,mapek
2527,287,230,670.8101736972704,mapek
2528,287,230,669.8007425742575,mapek
2529,287,230,670.4517326732673,mapek
2530,287,230,671.1027227722773,mapek
2531,287,230,671.7537128712871,mapek
2532,287,230,672.4047029702971,mapek
2533,287,230,673.0556930693069,mapek
2534,287,230,673.7066831683169,mapek
2535,287,230,674.3576732673267,mapek
2536,287,230,673.3444444444444,mapek
2537,287,230,673.9962962962964,mapek
2538,287,230,674.6481481481482,mapek
2539,287,230,675.3,mapek
2540,287,230,675.9518518518519,mapek
2541,287,230,676.6037037037037,mapek
2542,287,230,677.2555555555556,mapek
2543,287,230,677.9074074074074,mapek
2544,287,230,676.89039408867,mapek
2545,287,230,677.5431034482758,mapek
2546,287,230,678.1958128078818,mapek
2547,287,230,678.8485221674877,mapek
2548,287,230,679.5012315270936,mapek
2549,287,230,680.1539408866995,mapek
2550,287,230,679.1363636363636,mapek
2551,287,230,679.7899262899263,mapek
2552,287,230,678.7781862745098,mapek
2553,287,230,679.4325980392157,mapek
2554,287,230,680.0870098039215,mapek
2555,287,230,680.7414215686274,mapek
2556,287,230,681.3958333333334,mapek
2557,287,230,682.0502450980392,mapek
2558,287,230,682.7046568627451,mapek
2559,287,230,683.3590686274509,mapek
2560,287,230,682.3435207823961,mapek
2561,287,230,682.9987775061124,mapek
2562,287,230,683.6540342298289,mapek
2563,287,230,684.3092909535452,mapek
2564,287,230,684.9645476772616,mapek
2565,287,230,685.619804400978,mapek
2566,287,230,686.2750611246944,mapek
2567,287,230,686.9303178484107,mapek
2568,287,230,685.9109756097561,mapek
2569,287,230,686.5670731707318,mapek
2570,287,230,687.2231707317073,mapek
2571,287,230,687.8792682926829,mapek
2572,287,230,688.5353658536585,mapek
2573,287,230,689.1914634146342,mapek
2574,287,230,689.8475609756098,mapek
2575,287,230,690.5036585365854,mapek
2576,287,230,689.4805352798054,mapek
2577,287,230,690.1374695863747,mapek
2578,287,230,690.794403892944,mapek
2579,287,230,691.4513381995134,mapek
2580,287,230,690.4308252427185,mapek
2581,287,230,691.0885922330098,mapek
2582,287,230,691.7463592233009,mapek
2583,287,230,692.4041262135922,mapek
2584,287,230,691.3861985472155,mapek
2585,287,230,692.0447941888619,mapek
2586,287,230,692.7033898305085,mapek
2587,287,230,693.361985472155,mapek
2588,287,230,694.0205811138014,mapek
2589,287,230,694.679176755448,mapek
2590,287,230,695.3377723970945,mapek
2591,287,230,695.9963680387409,mapek
2592,287,230,694.9746376811594,mapek
2593,287,230,695.6340579710145,mapek
2594,287,230,696.2934782608696,mapek
2595,287,230,696.9528985507246,mapek
2596,287,230,697.6123188405797,mapek
2597,287,230,698.2717391304348,mapek
2598,287,230,698.9311594202899,mapek
2599,287,230,699.5905797101449,mapek
2600,287,230,698.5650602409638,mapek
2601,287,230,699.2253012048193,mapek
2602,287,230,699.8855421686746,mapek
2603,287,230,700.5457831325301,mapek
2604,287,230,701.2060240963856,mapek
2605,287,230,701.866265060241,mapek
2606,287,230,702.5265060240964,mapek
2607,287,230,703.1867469879518,mapek
2608,287,230,702.1574519230769,mapek
2609,287,230,702.8185096153846,mapek
2610,287,230,701.794964028777,mapek
2611,287,230,702.456834532374,mapek
2612,287,230,703.1187050359712,mapek
2613,287,230,703.7805755395683,mapek
2614,287,230,704.4424460431654,mapek
2615,287,230,705.1043165467626,mapek
2616,287,230,704.0801435406698,mapek
2617,287,230,704.7428229665072,mapek
2618,287,230,705.4055023923445,mapek
2619,287,230,706.0681818181819,mapek
2620,287,230,706.7308612440191,mapek
2621,287,230,707.3935406698564,mapek
2622,287,230,708.0562200956938,mapek
2623,287,230,708.7188995215311,mapek
2624,287,230,707.6909307875895,mapek
2625,287,230,708.354415274463,mapek
2626,287,230,709.0178997613365,mapek
2627,287,230,709.6813842482101,mapek
2628,287,230,710.3448687350835,mapek
2629,287,230,711.008353221957,mapek
2630,287,230,711.6718377088306,mapek
2631,287,230,712.3353221957041,mapek
2632,287,230,711.3035714285714,mapek
2633,287,230,711.9678571428572,mapek
2634,287,230,712.6321428571429,mapek
2635,287,230,713.2964285714286,mapek
2636,287,230,713.9607142857143,mapek
2637,287,230,714.625,mapek
2638,287,230,715.2892857142857,mapek
2639,287,230,715.9535714285714,mapek
2640,287,230,713.2263033175356,mapek
2641,287,230,713.8921800947867,mapek
2642,287,230,714.5580568720379,mapek
2643,287,230,715.223933649289,mapek
2644,287,230,715.8898104265403,mapek
2645,287,230,716.5556872037914,mapek
2646,287,230,717.2215639810427,mapek
2647,287,230,717.8874407582938,mapek
2648,287,230,716.8569739952719,mapek
2649,287,230,717.5236406619385,mapek
2650,287,230,718.1903073286052,mapek
2651,287,230,718.8569739952719,mapek
2652,287,230,719.5236406619385,mapek
2653,287,230,720.1903073286052,mapek
2654,287,230,720.8569739952719,mapek
2655,287,230,721.5236406619385,mapek
2656,287,230,720.4893867924528,mapek
2657,287,230,721.1568396226415,mapek
2658,287,230,721.8242924528302,mapek
2659,287,230,722.4917452830189,mapek
2660,287,230,723.1591981132076,mapek
2661,287,230,723.8266509433962,mapek
2662,287,230,724.4941037735849,mapek
2663,287,230,725.1615566037735,mapek
2664,287,230,724.1235294117647,mapek
2665,287,230,724.7917647058823,mapek
2666,287,230,725.46,mapek
2667,287,230,726.1282352941176,mapek
2668,287,230,726.7964705882353,mapek
2669,287,230,727.464705882353,mapek
2670,287,230,726.4260563380282,mapek
2671,287,230,727.0950704225352,mapek
2672,287,230,726.0620608899297,mapek
2673,287,230,726.731850117096,mapek
2674,287,230,727.4016393442623,mapek
2675,287,230,728.0714285714286,mapek
2676,287,230,728.7412177985949,mapek
2677,287,230,729.4110070257611,mapek
2678,287,230,730.0807962529274,mapek
2679,287,230,730.7505854800937,mapek
2680,287,230,729.713785046729,mapek
2681,287,230,730.3843457943925,mapek
2682,287,230,731.0549065420561,mapek
2683,287,230,731.7254672897196,mapek
2684,287,230,732.3960280373832,mapek
2685,287,230,733.0665887850467,mapek
2686,287,230,733.7371495327103,mapek
2687,287,230,734.4077102803739,mapek
2688,287,230,733.3671328671329,mapek
2689,287,230,734.0384615384615,mapek
2690,287,230,734.7097902097902,mapek
2691,287,230,735.3811188811189,mapek
2692,287,230,736.0524475524476,mapek
2693,287,230,736.7237762237762,mapek
2694,287,230,737.3951048951049,mapek
2695,287,230,738.0664335664336,mapek
2696,287,230,737.0220930232558,mapek
2697,287,230,737.6941860465116,mapek
2698,287,230,738.3662790697674,mapek
2699,287,230,739.0383720930232,mapek
2700,287,230,737.9965197215777,mapek
2701,287,230,738.669373549884,mapek
2702,287,230,739.3422273781903,mapek
2703,287,230,740.0150812064966,mapek
2704,287,230,738.9756944444445,mapek
2705,287,230,739.6493055555555,mapek
2706,287,230,740.3229166666666,mapek
2707,287,230,740.9965277777778,mapek
2708,287,230,741.6701388888889,mapek
2709,287,230,742.34375,mapek
2710,287,230,743.0173611111111,mapek
2711,287,230,743.6909722222222,mapek
2712,287,230,742.6478060046189,mapek
2713,287,230,743.3221709006929,mapek
2714,287,230,743.9965357967667,mapek
2715,287,230,744.6709006928406,mapek
2716,287,230,745.3452655889146,mapek
2717,287,230,746.0196304849884,mapek
2718,287,230,746.6939953810623,mapek
2719,287,230,747.3683602771363,mapek
2720,287,230,746.3214285714286,mapek
2721,287,230,746.9965437788019,mapek
2722,287,230,747.6716589861751,mapek
2723,287,230,748.3467741935484,mapek
2724,287,230,749.0218894009216,mapek
2725,287,230,749.697004608295,mapek
2726,287,230,750.3721198156682,mapek
2727,287,230,751.0472350230415,mapek
2728,287,230,749.9965517241379,mapek
2729,287,230,750.6724137931035,mapek
2730,287,230,749.6272935779816,mapek
2731,287,230,750.3038990825688,mapek
2732,287,230,750.980504587156,mapek
2733,287,230,751.6571100917431,mapek
2734,287,230,752.3337155963303,mapek
2735,287,230,753.0103211009174,mapek
2736,287,230,751.9645308924485,mapek
2737,287,230,752.6418764302059,mapek
2738,287,230,753.3192219679634,mapek
2739,287,230,753.9965675057208,mapek
2740,287,230,754.6739130434783,mapek
2741,287,230,755.3512585812357,mapek
2742,287,230,756.0286041189931,mapek
2743,287,230,756.7059496567506,mapek
2744,287,230,755.6563926940639,mapek
2745,287,230,756.3344748858448,mapek
2746,287,230,757.0125570776256,mapek
2747,287,230,757.6906392694063,mapek
2748,287,230,758.3687214611872,mapek
2749,287,230,759.046803652968,mapek
2750,287,230,759.7248858447489,mapek
2751,287,230,760.4029680365297,mapek
2752,287,230,759.3496583143508,mapek
2753,287,230,760.0284738041003,mapek
2754,287,230,760.7072892938496,mapek
2755,287,230,761.3861047835991,mapek
2756,287,230,762.0649202733485,mapek
2757,287,230,762.7437357630979,mapek
2758,287,230,763.4225512528474,mapek
2759,287,230,764.1013667425968,mapek
2760,287,230,761.3163265306123,mapek
2761,287,230,761.9965986394558,mapek
2762,287,230,762.6768707482993,mapek
2763,287,230,763.3571428571429,mapek
2764,287,230,764.0374149659864,mapek
2765,287,230,764.7176870748299,mapek
2766,287,230,765.3979591836735,mapek
2767,287,230,766.078231292517,mapek
2768,287,230,765.0260180995475,mapek
2769,287,230,765.7070135746607,mapek
2770,287,230,766.3880090497737,mapek
2771,287,230,767.0690045248869,mapek
2772,287,230,767.75,mapek
2773,287,230,768.4309954751131,mapek
2774,287,230,769.1119909502263,mapek
2775,287,230,769.7929864253393,mapek
2776,287,230,768.737020316027,mapek
2777,287,230,769.4187358916479,mapek
2778,287,230,770.1004514672686,mapek
2779,287,230,770.7821670428893,mapek
2780,287,230,771.4638826185102,mapek
2781,287,230,772.1455981941309,mapek
2782,287,230,772.8273137697516,mapek
2783,287,230,773.5090293453725,mapek
2784,287,230,772.4493243243244,mapek
2785,287,230,773.1317567567568,mapek
2786,287,230,773.8141891891892,mapek
2787,287,230,774.4966216216217,mapek
2788,287,230,775.1790540540541,mapek
2789,287,230,775.8614864864865,mapek
2790,287,230,774.8011235955056,mapek
2791,287,230,775.4842696629213,mapek
2792,287,230,774.4293721973094,mapek
2793,287,230,775.1132286995515,mapek
2794,287,230,775.7970852017937,mapek
2795,287,230,776.4809417040359,mapek
2796,287,230,777.1647982062781,mapek
2797,287,230,777.8486547085201,mapek
2798,287,230,778.5325112107623,mapek
2799,287,230,779.2163677130045,mapek
2800,287,230,778.1577181208054,mapek
2801,287,230,778.8422818791946,mapek
2802,287,230,779.5268456375838,mapek
2803,287,230,780.2114093959732,mapek
2804,287,230,780.8959731543624,mapek
2805,287,230,781.5805369127517,mapek
2806,287,230,782.2651006711409,mapek
2807,287,230,782.9496644295302,mapek
2808,287,230,781.8872767857143,mapek
2809,287,230,782.5725446428571,mapek
2810,287,230,783.2578125,mapek
2811,287,230,783.9430803571429,mapek
2812,287,230,784.6283482142857,mapek
2813,287,230,785.3136160714286,mapek
2814,287,230,785.9988839285714,mapek
2815,287,230,786.6841517857143,mapek
2816,287,230,785.6180400890869,mapek
2817,287,230,786.304008908686,mapek
2818,287,230,786.9899777282851,mapek
2819,287,230,787.6759465478842,mapek
2820,287,230,786.6122222222223,mapek
2821,287,230,787.2988888888889,mapek
2822,287,230,787.9855555555556,mapek
2823,287,230,788.6722222222222,mapek
2824,287,230,787.6108647450111,mapek
2825,287,230,788.2982261640798,mapek
2826,287,230,788.9855875831486,mapek
2827,287,230,789.6729490022173,mapek
2828,287,230,790.360310421286,mapek
2829,287,230,791.0476718403547,mapek
2830,287,230,791.7350332594235,mapek
2831,287,230,792.4223946784922,mapek
2832,287,230,791.3573008849557,mapek
2833,287,230,792.0453539823009,mapek
2834,287,230,792.733407079646,mapek
2835,287,230,793.4214601769911,mapek
2836,287,230,794.1095132743363,mapek
2837,287,230,794.7975663716815,mapek
2838,287,230,795.4856194690266,mapek
2839,287,230,796.1736725663717,mapek
2840,287,230,795.1048565121413,mapek
2841,287,230,795.7935982339956,mapek
2842,287,230,796.4823399558499,mapek
2843,287,230,797.1710816777043,mapek
2844,287,230,797.8598233995585,mapek
2845,287,230,798.5485651214128,mapek
2846,287,230,799.2373068432671,mapek
2847,287,230,799.9260485651214,mapek
2848,287,230,798.8535242290749,mapek
2849,287,230,799.5429515418502,mapek
2850,287,230,798.4758241758242,mapek
2851,287,230,799.165934065934,mapek
2852,287,230,799.856043956044,mapek
2853,287,230,800.5461538461539,mapek
2854,287,230,801.2362637362637,mapek
2855,287,230,801.9263736263737,mapek
2856,287,230,800.858552631579,mapek
2857,287,230,801.5493421052631,mapek
2858,287,230,802.2401315789474,mapek
2859,287,230,802.9309210526316,mapek
2860,287,230,803.6217105263158,mapek
2861,287,230,804.3125,mapek
2862,287,230,805.0032894736842,mapek
2863,287,230,805.6940789473684,mapek
2864,287,230,804.6225382932166,mapek
2865,287,230,805.3140043763676,mapek
2866,287,230,806.0054704595186,mapek
2867,287,230,806.6969365426696,mapek
2868,287,230,807.3884026258206,mapek
2869,287,230,808.0798687089715,mapek
2870,287,230,808.7713347921225,mapek
2871,287,230,809.4628008752735,mapek
2872,287,230,808.3875545851529,mapek
2873,287,230,809.079694323144,mapek
2874,287,230,809.7718340611353,mapek
2875,287,230,810.4639737991266,mapek
2876,287,230,811.1561135371179,mapek
2877,287,230,811.8482532751092,mapek
2878,287,230,812.5403930131005,mapek
2879,287,230,813.2325327510918,mapek
2880,287,230,810.3902173913043,mapek
2881,287,230,811.0836956521739,mapek
2882,287,230,811.7771739130435,mapek
2883,287,230,812.4706521739131,mapek
2884,287,230,813.1641304347826,mapek
2885,287,230,813.8576086956522,mapek
2886,287,230,814.5510869565218,mapek
2887,287,230,815.2445652173913,mapek
2888,287,230,814.1702819956616,mapek
2889,287,230,814.8644251626898,mapek
2890,287,230,815.558568329718,mapek
2891,287,230,816.2527114967462,mapek
2892,287,230,816.9468546637744,mapek
2893,287,230,817.6409978308026,mapek
2894,287,230,818.3351409978308,mapek
2895,287,230,819.029284164859,mapek
2896,287,230,817.9512987012987,mapek
2897,287,230,818.6461038961039,mapek
2898,287,230,819.3409090909091,mapek
2899,287,230,820.0357142857143,mapek
2900,287,230,820.7305194805194,mapek
2901,287,230,821.4253246753246,mapek
2902,287,230,822.1201298701299,mapek
2903,287,230,822.8149350649351,mapek
2904,287,230,821.7332613390929,mapek
2905,287,230,822.4287257019438,mapek
2906,287,230,823.1241900647948,mapek
2907,287,230,823.8196544276458,mapek
2908,287,230,824.5151187904968,mapek
2909,287,230,825.2105831533478,mapek
2910,287,230,824.1282327586207,mapek
2911,287,230,824.8243534482758,mapek
2912,287,230,823.747311827957,mapek
2913,287,230,824.4440860215054,mapek
2914,287,230,825.1408602150537,mapek
2915,287,230,825.8376344086022,mapek
2916,287,230,826.5344086021505,mapek
2917,287,230,827.2311827956989,mapek
2918,287,230,827.9279569892473,mapek
2919,287,230,828.6247311827957,mapek
2920,287,230,827.543991416309,mapek
2921,287,230,828.2414163090128,mapek
2922,287,230,828.9388412017167,mapek
2923,287,230,829.6362660944206,mapek
2924,287,230,830.3336909871244,mapek
2925,287,230,831.0311158798283,mapek
2926,287,230,831.7285407725321,mapek
2927,287,230,832.425965665236,mapek
2928,287,230,831.3415417558887,mapek
2929,287,230,832.0396145610279,mapek
2930,287,230,832.737687366167,mapek
2931,287,230,833.4357601713062,mapek
2932,287,230,834.1338329764454,mapek
2933,287,230,834.8319057815846,mapek
2934,287,230,835.5299785867238,mapek
2935,287,230,836.228051391863,mapek
2936,287,230,835.1399572649573,mapek
2937,287,230,835.8386752136752,mapek
2938,287,230,836.5373931623932,mapek
2939,287,230,837.2361111111111,mapek
2940,287,230,836.1503198294243,mapek
2941,287,230,836.8496801705757,mapek
2942,287,230,837.5490405117271,mapek
2943,287,230,838.2484008528785,mapek
2944,287,230,837.1648936170212,mapek
2945,287,230,837.8648936170213,mapek
2946,287,230,838.5648936170213,mapek
2947,287,230,839.2648936170212,mapek
2948,287,230,839.9648936170213,mapek
2949,287,230,840.6648936170212,mapek
2950,287,230,841.3648936170213,mapek
2951,287,230,842.0648936170213,mapek
2952,287,230,840.9777070063694,mapek
2953,287,230,841.6783439490446,mapek
2954,287,230,842.3789808917197,mapek
2955,287,230,843.0796178343949,mapek
2956,287,230,843.78025477707,mapek
2957,287,230,844.4808917197453,mapek
2958,287,230,845.1815286624204,mapek
2959,287,230,845.8821656050956,mapek
2960,287,230,844.791313559322,mapek
2961,287,230,845.4925847457627,mapek
2962,287,230,846.1938559322034,mapek
2963,287,230,846.895127118644,mapek
2964,287,230,847.5963983050848,mapek
2965,287,230,848.2976694915254,mapek
2966,287,230,848.9989406779661,mapek
2967,287,230,849.7002118644068,mapek
2968,287,230,848.6057082452431,mapek
2969,287,230,849.3076109936575,mapek
2970,287,230,848.2183544303797,mapek
2971,287,230,848.9208860759494,mapek
2972,287,230,849.623417721519,mapek
2973,287,230,850.3259493670886,mapek
2974,287,230,851.0284810126582,mapek
2975,287,230,851.7310126582279,mapek
2976,287,230,850.641052631579,mapek
2977,287,230,851.3442105263158,mapek
2978,287,230,852.0473684210526,mapek
2979,287,230,852.7505263157894,mapek
2980,287,230,853.4536842105263,mapek
2981,287,230,854.1568421052632,mapek
2982,287,230,854.86,mapek
2983,287,230,855.5631578947368,mapek
2984,287,230,854.469537815126,mapek
2985,287,230,855.1733193277311,mapek
2986,287,230,855.8771008403361,mapek
2987,287,230,856.5808823529412,mapek
2988,287,230,857.2846638655462,mapek
2989,287,230,857.9884453781513,mapek
2990,287,230,858.6922268907563,mapek
2991,287,230,859.3960084033613,mapek
2992,287,230,858.2987421383648,mapek
2993,287,230,859.003144654088,mapek
2994,287,230,859.7075471698113,mapek
2995,287,230,860.4119496855346,mapek
2996,287,230,861.1163522012579,mapek
2997,287,230,861.8207547169811,mapek
2998,287,230,862.5251572327044,mapek
2999,287,230,863.2295597484276,mapek
3000,287,230,860.3308977035491,mapek
3001,287,230,861.0365344467641,mapek
3002,287,230,861.7421711899791,mapek
3003,287,230,862.4478079331941,mapek
3004,287,230,863.1534446764092,mapek
3005,287,230,863.8590814196242,mapek
3006,287,230,864.5647181628392,mapek
3007,287,230,865.2703549060543,mapek
3008,287,230,864.1739583333333,mapek
3009,287,230,864.8802083333334,mapek
3010,287,230,865.5864583333333,mapek
3011,287,230,866.2927083333333,mapek
3012,287,230,866.9989583333333,mapek
3013,287,230,867.7052083333333,mapek
3014,287,230,868.4114583333334,mapek
3015,287,230,869.1177083333333,mapek
3016,287,230,868.0176715176715,mapek
3017,287,230,868.7245322245323,mapek
3018,287,230,869.4313929313929,mapek
3019,287,230,870.1382536382537,mapek
3020,287,230,870.8451143451143,mapek
3021,287,230,871.5519750519751,mapek
3022,287,230,872.2588357588357,mapek
3023,287,230,872.9656964656965,mapek
3024,287,230,871.8620331950208,mapek
3025,287,230,872.5695020746888,mapek
3026,287,230,873.2769709543569,mapek
3027,287,230,873.9844398340249,mapek
3028,287,230,874.6919087136929,mapek
3029,287,230,875.399377593361,mapek
3030,287,230,874.2950310559006,mapek
3031,287,230,875.0031055900621,mapek
3032,287,230,873.9039256198347,mapek
3033,287,230,874.6126033057851,mapek
3034,287,230,875.3212809917355,mapek
3035,287,230,876.029958677686,mapek
3036,287,230,876.7386363636364,mapek
3037,287,230,877.4473140495868,mapek
3038,287,230,878.1559917355372,mapek
3039,287,230,878.8646694214876,mapek
3040,287,230,877.761855670103,mapek
3041,287,230,878.4711340206186,mapek
3042,287,230,879.180412371134,mapek
3043,287,230,879.8896907216495,mapek
3044,287,230,880.598969072165,mapek
3045,287,230,881.3082474226804,mapek
3046,287,230,882.0175257731959,mapek
3047,287,230,882.7268041237113,mapek
3048,287,230,881.6203703703703,mapek
3049,287,230,882.3302469135803,mapek
3050,287,230,883.0401234567901,mapek
